url,tool,audit_id,title,description,wcag,category,severity,impact,help_url,element,selector,failure_summary
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a class=""vc_icon_element-link"" href=""#info"" title="""" target=""_self""></a>","a[href$=""#info""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has an empty title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a class=""vc_icon_element-link"" href=""#whygive"" title="""" target=""_self""></a>",".vc_icon_element-link[title=""""][href$=""#whygive""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has an empty title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://old.dlsu.edu.ph/wp-content/uploads/2024/01/lasallian-giving-bank-details-01222024.png"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey fancybox image"" aria-controls=""fancybox-wrap"" aria-haspopup=""dialog"">","#whygive > .vc_col-sm-8.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(1) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://old.dlsu.edu.ph/wp-content/uploads/2024/01/lasallian-giving-bank-details-01222024.png"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey fancybox image"" aria-controls=""fancybox-wrap"" aria-haspopup=""dialog"">","#whygive > .vc_col-sm-8.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(2) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://old.dlsu.edu.ph/wp-content/uploads/2024/01/lasallian-giving-bank-details-01222024.png"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey fancybox image"" aria-controls=""fancybox-wrap"" aria-haspopup=""dialog"">","#whygive > .vc_col-sm-8.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(3) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://ecom.dlsu.edu.ph/give/dlsugive.aspx?id=PROFCHAIR"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey"">",".vc_col-sm-12.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(1) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://ecom.dlsu.edu.ph/give/dlsugive.aspx?id=RESEARCH"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey"">",".vc_col-sm-12.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(2) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://ecom.dlsu.edu.ph/give/dlsugive.aspx?id=50THANNIV"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey"">",".vc_col-sm-12.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(3) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://old.dlsu.edu.ph/wp-content/uploads/2024/01/lasallian-giving-bank-details-01222024.png"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey fancybox image"" aria-controls=""fancybox-wrap"" aria-haspopup=""dialog"">",".vc_custom_1767776210190 > .vc_col-sm-8.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(1) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://old.dlsu.edu.ph/wp-content/uploads/2024/01/lasallian-giving-bank-details-01222024.png"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey fancybox image"" aria-controls=""fancybox-wrap"" aria-haspopup=""dialog"">",".vc_custom_1767776210190 > .vc_col-sm-8.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(2) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a href=""https://old.dlsu.edu.ph/wp-content/uploads/2024/01/lasallian-giving-bank-details-01222024.png"" target=""_blank"" class=""vc_single_image-wrapper vc_box_rounded  vc_box_border_grey fancybox image"" aria-controls=""fancybox-wrap"" aria-haspopup=""dialog"">",".vc_custom_1767776210190 > .vc_col-sm-8.wpb_column.vc_column_container > .vc_column-inner > .wpb_wrapper > .vc_row-o-equal-height.vc_inner.vc_row-flex > .vc_col-sm-4.wpb_column.vc_column_container:nth-child(3) > .vc_column-inner > .wpb_wrapper > .vc_align_center.wpb_single_image.wpb_content_element > figure > .vc_box_rounded.vc_single_image-wrapper.vc_box_border_grey","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a class=""facebook hasTooltip"" href=""facebook.com/dlsuarrow"" target=""_blank""><i class=""fa fa-facebook""></i></a>",".facebook.hasTooltip[href$=""dlsuarrow""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a class=""twitter hasTooltip"" href=""twitter.com/dlsuarrow"" target=""_blank""><i class=""fa fa-twitter""></i></a>",".twitter.hasTooltip[href$=""dlsuarrow""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a class=""instagram hasTooltip"" href=""instagram.com/dlsuarrow"" target=""_blank""><i class=""fa fa-instagram""></i></a>","li:nth-child(3) > .instagram.hasTooltip[href$=""dlsuarrow""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://old.dlsu.edu.ph/give/","axe","link-name","Links must have discernible text","Ensures links have discernible text","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/link-name?application=axeAPI","<a target="" _blank"" href=""https://old.dlsu.edu.ph/""><img src=""https://old.dlsu.edu.ph/wp-content/uploads/2017/10/dlsu-logo-white.png"" alt=""""></a>","a[target="" _blank""]","Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","aria-allowed-role","ARIA role should be appropriate for the element","Ensures role attribute has an appropriate value for the element","4.1.2","ARIA","Low","minor","https://dequeuniversity.com/rules/axe/4.9/aria-allowed-role?application=axeAPI","<button type=""button"" role=""presentation"" class=""owl-prev""><i class=""bi bi-chevron-left""></i></button>",".owl-prev","Fix any of the following:
  ARIA role presentation is not allowed for given element"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","aria-allowed-role","ARIA role should be appropriate for the element","Ensures role attribute has an appropriate value for the element","4.1.2","ARIA","Low","minor","https://dequeuniversity.com/rules/axe/4.9/aria-allowed-role?application=axeAPI","<button type=""button"" role=""presentation"" class=""owl-next""><i class=""bi bi-chevron-right""></i></button>",".owl-next","Fix any of the following:
  ARIA role presentation is not allowed for given element"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","aria-valid-attr-value","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values","4.1.2","ARIA","High","critical","https://dequeuniversity.com/rules/axe/4.9/aria-valid-attr-value?application=axeAPI","<div class=""iti__selected-flag"" role=""combobox"" aria-controls=""iti-0__country-listbox"" aria-owns=""iti-0__country-listbox"" aria-expanded=""false"" tabindex=""0"" title=""Philippines: +63"" aria-activedescendant=""iti-0__item-ph""><div class=""iti__flag iti__ph""></div><div class=""iti__arrow""></div></div>",".iti__selected-flag","Fix all of the following:
  Invalid ARIA attribute value: aria-activedescendant=""iti-0__item-ph"""
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","button-name","Buttons must have discernible text","Ensures buttons have discernible text","Needs Manual Mapping","Other","High","critical","https://dequeuniversity.com/rules/axe/4.9/button-name?application=axeAPI","<button type=""button"" role=""presentation"" class=""owl-prev""><i class=""bi bi-chevron-left""></i></button>",".owl-prev","Fix any of the following:
  Element does not have inner text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's role is not presentational because it is focusable"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","button-name","Buttons must have discernible text","Ensures buttons have discernible text","Needs Manual Mapping","Other","High","critical","https://dequeuniversity.com/rules/axe/4.9/button-name?application=axeAPI","<button type=""button"" role=""presentation"" class=""owl-next""><i class=""bi bi-chevron-right""></i></button>",".owl-next","Fix any of the following:
  Element does not have inner text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's role is not presentational because it is focusable"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","button-name","Buttons must have discernible text","Ensures buttons have discernible text","Needs Manual Mapping","Other","High","critical","https://dequeuniversity.com/rules/axe/4.9/button-name?application=axeAPI","<button role=""button"" class=""owl-dot active""><span></span></button>",".owl-dot.active[role=""button""]","Fix any of the following:
  Element does not have inner text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation"""
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","button-name","Buttons must have discernible text","Ensures buttons have discernible text","Needs Manual Mapping","Other","High","critical","https://dequeuniversity.com/rules/axe/4.9/button-name?application=axeAPI","<button role=""button"" class=""owl-dot""><span></span></button>",".owl-dot[role=""button""]:nth-child(2)","Fix any of the following:
  Element does not have inner text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation"""
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<a href=""#"" class=""text-end text-decoration-none"" data-fullcontent=""%3Cp%3E%3Cstrong%3ESign%20Up%20for%20an%20Admissions%20Account%3C%2Fstrong%3E%3C%2Fp%3E%3Cp%3EBegin%20your%20Lasallian%20Journey%20now!%20Check%20out%20this%20%3Ca%20href%3D%22https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DUbGc-t-F7wg%22%20rel%3D%22noopener%20noreferrer%22%20target%3D%22_blank%22%3Evideo%3C%2Fa%3E.%3C%2Fp%3E%3Cp%3E%3Cem%3EApplicants%20under%2018%20years%20of%20age%20at%20the%20time%20of%20sign-up%20must%20submit%20their%20applications%20through%20their%20parents%20or%20legal%20guardians.%3C%2Fem%3E%3C%2Fp%3E"" data-bs-toggle=""modal"" data-bs-target=""#readMoreContentModal"">",".active.owl-item:nth-child(3) > .item.flex-column > p > .read-more-application.d-block.text-end > .text-decoration-none[data-bs-target=""#readMoreContentModal""][href=""#""]","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #2a83f4, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<div class=""custom-radio-desc text-nowrap"">Sign up as Applicant</div>",".me-2 > .radio-container.align-items-center.d-flex > .custom-radio-desc.text-nowrap","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<button type=""button"" id=""SignUp"" class=""btn btn-sign btn-primary btn-sign-hover mt-2"">Sign Up <i class=""bi bi-chevron-right""></i></button>","#SignUp","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 9.8pt (13px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<button type=""button"" id=""exploreall"" class=""btn"">
                                    Explore
                                    all
                                </button>","#exploreall","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<span>Â© <span id=""copyRightYear"">2026</span>  MasterSoftâ„¢. All Rights Reserved</span>","#footer-container-section > span:nth-child(1)","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<span id=""copyRightYear"">2026</span>","#copyRightYear","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<span class=""cursor"" id=""privacypolicy"">
                        Privacy Policy
                    </span>","#privacypolicy","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","color-contrast","Elements must meet minimum color contrast ratio thresholds","Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Needs Manual Mapping","Visual Contrast","High","serious","https://dequeuniversity.com/rules/axe/4.9/color-contrast?application=axeAPI","<span class=""cursor"" id=""termscondition"">Terms &amp; Conditions</span>","#termscondition","Fix any of the following:
  Element has insufficient color contrast of 3.71 (foreground color: #ffffff, background color: #2a83f4, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h2 id=""applicationheading""></h2>","#applicationheading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h4 id=""applicationsheading""></h4>","#applicationsheading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h4 id=""stepsheading""></h4>","#stepsheading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h4 id=""announcementsheading""></h4>","#announcementsheading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h4 id=""importantDatesHeading""></h4>","#importantDatesHeading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h4 id=""faqheading""></h4>","#faqheading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","empty-heading","Headings should not be empty","Ensures headings have discernible text","Needs Manual Mapping","Other","Low","minor","https://dequeuniversity.com/rules/axe/4.9/empty-heading?application=axeAPI","<h4 id=""contactheading""></h4>","#contactheading","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","heading-order","Heading levels should only increase by one","Ensures the order of headings is semantically correct","Needs Manual Mapping","Other","Medium","moderate","https://dequeuniversity.com/rules/axe/4.9/heading-order?application=axeAPI","<h5>Sign up</h5>","#hero-form-section-header > h5","Fix any of the following:
  Heading order invalid"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","html-has-lang","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute","Needs Manual Mapping","Other","High","serious","https://dequeuniversity.com/rules/axe/4.9/html-has-lang?application=axeAPI","<html>","html","Fix any of the following:
  The <html> element does not have a lang attribute"
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","presentation-role-conflict","Ensure elements marked as presentational are consistently ignored","Elements marked as presentational should not have global ARIA or tabindex to ensure all screen readers ignore them","4.1.2","ARIA","Low","minor","https://dequeuniversity.com/rules/axe/4.9/presentation-role-conflict?application=axeAPI","<button type=""button"" role=""presentation"" class=""owl-prev""><i class=""bi bi-chevron-left""></i></button>",".owl-prev","Fix all of the following:
  Element is not focusable."
"https://applyarchershub.dlsu.edu.ph/ApplicationLandingPage/index/DLSU","axe","presentation-role-conflict","Ensure elements marked as presentational are consistently ignored","Elements marked as presentational should not have global ARIA or tabindex to ensure all screen readers ignore them","4.1.2","ARIA","Low","minor","https://dequeuniversity.com/rules/axe/4.9/presentation-role-conflict?application=axeAPI","<button type=""button"" role=""presentation"" class=""owl-next""><i class=""bi bi-chevron-right""></i></button>",".owl-next","Fix all of the following:
  Element is not focusable."
